item_code,item_name,category,unit_of_measure,current_price,supplier_name,brand,notes,is_active,needs_pricing_review,price_last_updated_at
RW33E14030FJR,"RW33 E Frame 2103 X 1210 140x30 FJ, Chrome Hinges Glazed 10.38mm Translucent, No Mids with Acoustic Seals RH","",each,578.0,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
RW33E14030FJCLEARR,"RW33 E Frame 2103 X 1210 140x30 FJ, Chriome Hinges Glazed 10.38mm Clear, No Mids with Acounstic Seals RH","",each,507.0,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
RW33B14030FJR,"RW33 B Frame 2103 X 1692 140x30 FJ, Chrome Hinges, Aluminium T/Stop with Acoustic Seals RH","",each,537.0,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
RW33PMAD104R,RW33 Primed Madison 104 2040 X 820 X 45 Glazed 10.38mm Translucent RH,"",each,505.0,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
RW33PMAD104CLEARR,RW33 Primed Madison 104 2040 X 820 X 45 Glazed 10.38mm Clear RH,"",each,473.0,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
RW33WIN4VGR,RW33 WIN 4VG 2040 X 1200 X 45 Glazed 10.38mm Translucent RH,"",Each,810.0,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
RW33WIN4VGCLEARR,RW33 WIN 4VG 2040 X 1200 X 45 Glazed 10.38mm Clear RH,"",each,730.0,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
EXTRAPD,Extra Pit Drain,"",Each,50.0,LANDSCAPING,"","",true,false,2025-11-04 01:40:10 UTC
SNICHE,Extra for shower niche,"",Each,30.0,Wayke Waterproofing. Ware,"","",true,false,2025-11-04 01:40:10 UTC
WPWIS,Waterproof Window in Shower,"",Each,50.0,Wayke Waterproofing. Ware,"","",true,false,2025-11-04 01:40:10 UTC
DANGLES,10mm Door Angles,"",Each,10.0,Wayke Waterproofing. Ware,"","",true,false,2025-11-04 01:40:10 UTC
WWOEXTRA,Extra charge - 6mm mains for Wall Oven and Hot Plate Circuit due to Appliance Upgrade,"",Each,,,"","",true,true,
CWPEXTRA,Extra for Concretor Waffle Pod Material and Labour Upgrade to N16/100mm slab,"",Sqm,3.0,CONCRETOR,"","",true,false,2025-11-04 01:40:10 UTC
ECEDAR,Extra Timber Look,"",Sqm,26.7818,Sunstate Garage Doors (Travis Voigt TA),"","",true,false,2025-11-04 01:40:10 UTC
TIPFEEM3,Tip fee,"",M3,120.0,Tekna Site,"","",true,false,2025-11-04 01:40:10 UTC
CJE100,Connolly Joint Expansion Pack 100 X 3000 Dowel and Sleaves @ 335mm centre,"",Pkt,56.8818,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
CJE125,Connolly Joint Expansion Pack 125 X 3000 Dowel and Sleaves @ 450mm centre,"",Pkt,81.4636,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
CJE150,Connolly Joint Expansion Pack 150 X 3000 Dowel and Sleaves @ 450mm centre,"",Pkt,39.4727,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
CJE200,Connolly Joint Expansion Pack 200 X 3000 Dowel and Sleaves @ 450mm centre,"",Pkt,56.6273,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
KJCAPR,Pemanent Capping Strip KJCAPR - 3mtr,"",Pkt,24.4909,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
BVWM,Mini Washing Machine Tap 1/4 Turn 20mm (each),"",Each,7.81,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:10 UTC
FRP1200,Rail and Paling 1200 High,"",lm,51.0,FENCING,"","",true,false,2025-11-04 01:40:10 UTC
FRP1500,Rail and Paling 1500 High,"",lm,53.0,FENCING,"","",true,false,2025-11-04 01:40:10 UTC
FGN1200,1200 High Good Neighbour Capped,"",lm,62.0,FENCING,"","",true,false,2025-11-04 01:40:10 UTC
FGN1500,1500 High Good Neighbour Capped,"",lm,62.0,FENCING,"","",true,false,2025-11-04 01:40:10 UTC
FHSG,Single Gate with Hinges - Hardwood Stats 90 X 19mm,"",each,350.0,FENCING,"","",true,false,2025-11-04 01:40:10 UTC
PFHP,Pool Fencing 1200 High with Hardwood Posts 100 X 75mm,"",lm,90.0,FENCING,"","",true,false,2025-11-04 01:40:10 UTC
PFAP,Pool Fencing 1200 High with Aluminium Posts,"",lm,130.0,FENCING,"","",true,false,2025-11-04 01:40:10 UTC
PFHP100,Pool Fencing 1200 High with Hardwood Posts 100 X 100mm,"",lm,95.0,FENCING,"","",true,false,2025-11-04 01:40:10 UTC
PFG,Pool Gate,"",each,400.0,FENCING,"","",true,false,2025-11-04 01:40:10 UTC
RWH2P2,200 X 75 Hwd Post and Pine Backs Retaining 200 High - Posts 1.2m apart,"",lm,38.0,RETAINING WALL,"","",true,false,2025-11-04 01:40:10 UTC
RWH4P2,200 X 75 Hwd Post and Pine Backs Retaining 400 High - Posts 1.2m apart,"",lm,108.0,RETAINING WALL,"","",true,false,2025-11-04 01:40:10 UTC
RWH6P2,200 X 75 Hwd Post and Pine Backs Retaining 600 High - Posts 1.2m apart,"",lm,114.0,RETAINING WALL,"","",true,false,2025-11-04 01:40:10 UTC
RWH8P2,200 X 75 Hwd Post and Pine Backs Retaining 800 High - Posts 1.2m apart,"",lm,152.0,RETAINING WALL,"","",true,false,2025-11-04 01:40:10 UTC
RWH10P2,200 X 75 Hwd Post and Pine Backs Retaining 1000 High - Posts 1.2m apart,"",lm,190.0,RETAINING WALL,"","",true,false,2025-11-04 01:40:10 UTC
RWH2HS,200 X 100 Hwd Sleeper Retaining 200 High - Post p-pine backs 200 X 75,"",lm,36.0,RETAINING WALL,"","",true,false,2025-11-04 01:40:10 UTC
RWH4HS,200 X 100 Hwd Sleeper Retaining 400 High - Post p-pine backs 200 X 75,"",lm,72.0,RETAINING WALL,"","",true,false,2025-11-04 01:40:10 UTC
RWH6HS,200 X 100 Hwd Sleeper Retaining 600 High - Post p-pine backs 200 X 75,"",lm,108.0,RETAINING WALL,"","",true,false,2025-11-04 01:40:10 UTC
RWH8HS,200 X 100 Hwd Sleeper Retaining 800 High - Post p-pine backs 200 X 75,"",lm,144.0,RETAINING WALL,"","",true,false,2025-11-04 01:40:10 UTC
RWH10HS,200 X 100 Hwd Sleeper Retaining 1000 High - Post p-pine backs 200 X 75,"",lm,180.0,RETAINING WALL,"","",true,false,2025-11-04 01:40:10 UTC
FJPR9042,Radiata 90 X 42 Finger Jointed H3 Primed DAR,"",lm,12.24,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
CARBPF,Carpenter Bearers and Pozi Floor Truss and Flooring Labour,"",Sqm,18.0,Tekna Carpentry,"","",true,false,2025-11-04 01:40:10 UTC
JAMB14030HW,Merbau 140 X 31 Jamb DAR,"",lm,28.0,,"","",true,false,2025-11-04 01:40:10 UTC
JAMB16330HW,Merbau 163 X 31 Jamb DAR,"",lm,26.5,,"","",true,false,2025-11-04 01:40:10 UTC
WEEPA70HP,70mm High Performance Bushfire Weepa (25),"",Each,46.5636,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
SEDREINSTALL,Sediment Reinstall,"",hours,120.0,MACHINERY,"","",true,false,2025-11-04 01:40:10 UTC
SEDREINSTATE,Sediment Reinstate,"",hours,80.0,MACHINERY,"","",true,false,2025-11-04 01:40:10 UTC
HFLEX24009,Hardieflex Sheet 2400 X 900 X 6.0mm,"",Each,21.2,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
HFLEX180012,Hardieflex Sheet 1800 X 1200 X 6.0mm,"",Each,21.2,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
HFLEX240012,Hardieflex Sheet 2400 X 1200 X 6.0mm,"",Each,40.0364,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
HFLEX270012,Hardieflex Sheet 2700 X 1200 X 6.0mm,"",Each,45.0364,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
HFLEX300012,Hardieflex Sheet 3000 X 1200 X 6.0mm,"",Each,50.0182,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
PF7035,70 X 35 Pine Frame M12 T2 6.0m - EB & SP,"",Each,12.3818,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
PF9035,90 X 35 Pine Frame M12 T2 6.0m - EB & SP,"",Each,14.0364,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
PF9045,90 X 45 Pine Frame M12 T2 6.0m - EB & SP,"",Each,20.3818,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
SEALANT,"Fullers, Firesound F/R Acounstic Sealant (20)","",Each,5.0182,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
BEAM300,300 X 42 Smart LVL 15 Beam F17 Treated H2S,"",lm,22.2636,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
BATTR2.7W,Supply and Install R2.7 Wall Batts,"",Sqm,20.8,Austral Insulation,"","",true,false,2025-11-04 01:40:10 UTC
BATTR2.5C,Supply and Install R2.5 Ceiling Batts,"",Sqm,7.1,Austral Insulation,"","",true,false,2025-11-04 01:40:10 UTC
BATTR3.0C,Supply and Install R3.0 Ceiling Batts,"",Sqm,,,"","",true,true,
BATTR3.5C,Supply and Install R3.5 Ceiling Batts,"",Sqm,9.73,Austral Insulation,"","",true,false,2025-11-04 01:40:10 UTC
BATTR4.1C,Supply and Install R4.1 Ceiling Batts,"",Sqm,13.03,Austral Insulation,"","",true,false,2025-11-04 01:40:10 UTC
BATTR5.0C,Supply and Install R5.0 Ceiling Batts,"",Sqm,,,"","",true,true,
BATTR1.5C,Supply and Install R1.5 Ceiling Batts,"",Sqm,5.5,Austral Insulation,"","",true,false,2025-11-04 01:40:10 UTC
16TFRANNA,16 T Franna Crane,"",hours,125.0,Cross Cranes,"","",true,false,2025-11-04 01:40:10 UTC
QLDBERS,QLD Bers Assessment Single Level - inclusive of certificate,"",Each,82.0,,"","",true,false,2025-11-04 01:40:10 UTC
QLDBERSTS,QLD Bers Assessment Two Storey - inclusive of certificate,"",Each,97.0,,"","",true,false,2025-11-04 01:40:10 UTC
QLDBERSMD,QLD Bers Assessment unit Development per unit - inclusive of certificate,"",Each,79.0,,"","",true,false,2025-11-04 01:40:10 UTC
UCERT,Universal Certificate (additional charge),"",Each,30.0,,"","",true,false,2025-11-04 01:40:10 UTC
MHAMP,Installation of Mast Head Amplifier,"",Each,110.0,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
SEASEWER,Sewer Asset Information,"",Each,19.2545,SEARCHES,"","",true,false,2025-11-04 01:40:10 UTC
DAIRFITOFF,Ducted Fit Off Airconditioning,"",each,1100.0,AIR CONDITIONING,"","",true,false,2025-11-04 01:40:10 UTC
LHCHBTMI,Lowset House Clean House Before Tennants Move In ( Including Window Touch Up),"",Sqm,1.5,A1 Builders Finals Services Group,"","",true,false,2025-11-04 01:40:10 UTC
HHCHBTMI,Highset House Clean House Before Tennants Move In ( Including Window Touch Up),"",Sqm,3.8,A1 Builders Finals Services Group,"","",true,false,2025-11-04 01:40:10 UTC
DCHBTMI,Duplex Clean House Before Tennants Move In ( Including Window Touch Up),"",Sqm,3.0,A1 Builders Finals Services Group,"","",true,false,2025-11-04 01:40:10 UTC
SAIV,Sewer Asset Info,"",Each,55.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
PRELIMPC,Preliminary Planning Check,"",Each,250.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
DELR,Delivery Regional,"",each,200.0,NATIONAL TILES CO PTY LTD,"","",true,false,2025-11-04 01:40:10 UTC
EXTRADEL,Delivery of Extras to site,"",each,80.0,NATIONAL TILES CO PTY LTD,"","",true,false,2025-11-04 01:40:10 UTC
HANDDEL,Delivery - Hand Unload,"",each,110.0,NATIONAL TILES CO PTY LTD,"","",true,false,2025-11-04 01:40:10 UTC
HINGES,Hinges 100mm Butt Chrome with Screws,"",Each,7.4545,Finlaysons Timber & Hardware Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
SAFETY,Safety Certificate,"",Each,,,"","",true,true,
BATHSCREEN,Fixed Shower Screen over Bath ~1600 X 800,"",Each,200.0,Civic Shower Screens & Wardrobes,"","",true,false,2025-11-04 01:40:10 UTC
CNDH350,Certification - New Dwelling House up to 350m2,"",Each,377.2727,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
CNDTOWN,"Certification - New Townhouse, Firewall and Frame Inspections","",Each,254.5545,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
CNDDUAL,Certification - New Dual Occupancy,"",Each,977.2727,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
CNDDUPLEX,Certicication - Duplex,"",Each,977.2727,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
INSPECTIONS,Inspections - Additional Inspections or Re-Inspections,"",Each,150.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
CAPPLICATIONS,Lodging Council Application (fee per application),"",Each,150.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
EEASSESS,Energy Efficiency Assessment,"",Each,227.2727,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
BOSASSESS,Build Over Sewer Assessment,"",Each,227.2727,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
FORM32,Lodgement of Form 32,"",Each,68.1818,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
RTRAVEL,Regional Inspections Travel Time per Hour,"",hr/tru,250.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
APLANS,Amended Plans,"",Each,200.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
TLEVY,Pod Environment Levy,"",Each,65.0,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
15FRANNA,15 T Franna Crane,"",hours,160.0,Cross Cranes,"","",true,false,2025-11-04 01:40:10 UTC
SEDBARGRAVDU,Supply and Install Sediment 2nd Driveway (Duplex),"",Each,200.0,SEDIMENT CONTROL,"","",true,false,2025-11-04 01:40:10 UTC
BRICKCA,Brick Cutting Allowance,"",Each,165.0,BRICKLAYER,"","",true,false,2025-11-04 01:40:10 UTC
SLATGATE,Slat Gate,"",each,600.0,FENCING,"","",true,false,2025-11-04 01:40:10 UTC
SLATGATESR,Slat Gate (Side Return),"",each,700.0,FENCING,"","",true,false,2025-11-04 01:40:10 UTC
ROLLERVERTQ,Roller/Vertical Blinds as per Quote,"",Each,1.0,Lovering Installations QLD,"","",true,false,2025-11-04 01:40:10 UTC
STRAPBRACE,Strap Brace Pryda Tensioner Pk6 SBT EA,"",Each,24.4182,Finlaysons Timber & Hardware Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
ISQ,Intercomm System As Per Quote,"",Each,1.0,ALARMS,"","",true,false,2025-11-04 01:40:10 UTC
POST4.0,50 X 50 RHS Galvinised Post Over 2.5m - Under 4.0m (with Corner Bracket),"",Each,95.4,Harvey's Mechanical & Welding Services Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
POST6.0,50 X 50 RHS Galvinised Post Over 4.0m - Under 6.0m (with Corner Bracket),"",Each,126.5,Harvey's Mechanical & Welding Services Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
POST2.5SB,50 X 50 RHS Galvinised Post 2.50m & Under (with Straight Bracket),"",Each,190.4545,Harvey's Mechanical & Welding Services Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
POST4.0SB,50 X 50 RHS Galvinised Post Over 2.5m - Under 4.0m (with Straight Bracket),"",Each,190.4545,Harvey's Mechanical & Welding Services Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
POST6.0SB,50 X 50 RHS Galvinised Post Over 4.0m - Under 6.0m (with Straight Bracket),"",Each,210.4545,Harvey's Mechanical & Welding Services Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
POST1002.5,100 X 100 RHS Galvinised Post 2.5m & Under (with Corner Bracket),"",Each,252.7273,Harvey's Mechanical & Welding Services Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
POST1004.0,100 X 100 RHS Galvinised Post Over 2.5m - Under 4.0m (with Corner Bracket),"",Each,250.0,Harvey's Mechanical & Welding Services Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
POST1006.0,100 X 100 RHS Galvinised Post Over 4.0m - Under 6.0m (with Corner Bracket),"",Each,272.7273,Harvey's Mechanical & Welding Services Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
POST1002.5SB,100 X 100 RHS Galvinised Post 2.50m & Under (with Straight Bracket),"",Each,252.7273,Harvey's Mechanical & Welding Services Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
POST1004.0SB,100 X 100 RHS Galvinised Post Over 2.5m - Under 4.0m (with Straight Bracket),"",Each,252.7273,Harvey's Mechanical & Welding Services Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
POST1006.0SB,100 X 100 RHS Galvinised Post Over 4.0m - Under 6.0m (with Straight Bracket),"",Each,272.7273,Harvey's Mechanical & Welding Services Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
DSV2400,Extra for Double Sided Vinyl Sliders 0 - 2400 Opening with 2 Doors,"",Each,50.0,Civic Shower Screens & Wardrobes,"","",true,false,2025-11-04 01:40:10 UTC
DSV3600,Extra for Double Sided Vinyl Sliders 2401 - 3600 Opening with 3 Doors,"",Each,75.0,Civic Shower Screens & Wardrobes,"","",true,false,2025-11-04 01:40:10 UTC
DSV4800,Extra for Double Sided Vinyl Sliders 3600 - 4800 Opening with 4 Doors,"",Each,100.0,Civic Shower Screens & Wardrobes,"","",true,false,2025-11-04 01:40:10 UTC
EVOSTS5000L,EVO MK3 Tank Package 5000L Standard Slimline 1150W x 2600L x 1860H,"",each,,,"","",true,true,
EVOSKS5000L,EVO MK3 Tank Package 5000L Skinny Slimline 900W x 3200L x 1860H,"",each,,,"","",true,true,
EVOUSM5000L,EVO MK3 Tank Package 5000L UltraSlim Modline 800W x 3200L x 2020H,"",each,,,"","",true,true,
EVOSTS4000L,EVO MK3 Tank Package 4000L Standard Slimline 1000W x 2400L x 1860H,"",each,,,"","",true,true,
EVOSTS3000L,EVO MK3 Tank Package 3000L Standard Slimline 800W x 2200L x 1860H,"",each,,,"","",true,true,
EVOSKS3000L,EVO MK3 Tank Package 3000L Skinny Slimline 700W x 2500L x 1860H,"",each,,,"","",true,true,
EVOSTS2000L,EVO MK3 Tank Package 2000L Standard Slimline 700W x 1700L x 1860H,"",each,,,"","",true,true,
EVOSTR5000L,EVO MK3 Tank Package 5000L Standard Round 1900W x 1860H,"",each,,,"","",true,true,
EVOSTR3000L,EVO MK3 Tank Package 3000L Standard Round 1500W x 1860H,"",each,,,"","",true,true,
EVOCUSTOMTANK,EVO MK3 Tank Package Written Quote,"",each,,,"","",true,true,
LHOTHAM,Lifestyle - Hotham,"",/1000,532.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
LPERISHER,Lifestyle - Perisher,"",/1000,532.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
LBATHURST,Lifestyle - Bathurst,"",/1000,532.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
LSPRINGBROOK,Lifestyle - Springbrook,"",/1000,572.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
LGIRRAWEEN,Lifestyle - Girraween,"",/1000,572.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
HTHREDBO,Hinterland - Thredbo,"",/1000,532.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
HSTGEORGE,Hinterland - St. George,"",/1000,572.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
HEMERALD,Horizon - Emerald,"",/1000,572.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
HROCKHAMPTON,Horizon - Rockhampton,"",/1000,572.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
HMITCHELL,Horizon - Mitchell,"",/1000,572.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
HHAMILTON,Horizons - Hamilton,"",/1000,532.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
NFROST,Naturals - Frost,"",/1000,532.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
NMOONDUST,Naturals - Moon Dust,"",/1000,550.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
WWINTERGOLD,Woodstock - Winter Gold,"",/1000,572.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
SFBLACK&TAN,Smooth - Black & Tan,"",/1000,954.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
SFCOPPERGLOW,Smooth- Copper Glow,"",/1000,954.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
SFCHOCTAN,Smooth - Choc Tan,"",/1000,1450.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
SFCREAM,Smooth - Cream,"",/1000,1450.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
SFBROWN,Smooth - Brown,"",/1000,1450.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
SFRED,Smooth - Red,"",/1000,1450.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
SFPEARLGREY,Smooth - Pearl Grey,"",/1000,1450.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
SFVOLCANIC,Smooth - Volcanic,"",/1000,1450.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
SFTERRACOTTA,Smooth - Terracotta,"",/1000,1450.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
MLAVA,Metallix - Lava,"",/1000,0.0,Austral - Rochedale,"","",true,true,2025-11-04 01:40:10 UTC
MGHOST,Metallix - Ghost,"",/1000,0.0,Austral - Rochedale,"","",true,true,2025-11-04 01:40:10 UTC
MNICKEL,Metallix - Nickel,"",/1000,,,"","",true,true,
GBLEYBURN,Granite Belt - Leyburn,"",/1000,878.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
GBBALLANDEAN,Granite Belt - Ballandean,"",/1000,878.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
GBINGLEWOOD,Granite Belt - Inglewood,"",/1000,878.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
GBHAMPTON,Granite Belt - Hampton,"",/1000,878.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
RCCOMBRICKS,Rejects/Commons -  Bricks,"",/1000,967.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
RCPUPOSEMADE,Rejects/Commons - Purpose Made Commons,"",/1000,521.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
RCDOUBLEHEIGHT,Rejects/Commoms - Double Height Commons,"",/1000,1042.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
VCREAM,Velour - Cream,"",/1000,1180.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
VPEARLGREY,Velour - Pearl Grey,"",/1000,1180.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
VMINERAL,Velour - Mineral,"",/1000,1180.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
VVOLCANIC,Velour - Volcanic,"",/1000,1180.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
VTERRACOTTA,Velour - Terracotta,"",/1000,1180.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
VBROWN,Velour - Brown,"",/1000,1180.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
VCHOCTAN,Velour - Choc Tan,"",/1000,1180.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
VRED,Velour - Red,"",/1000,1180.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:10 UTC
SLATPANEL,Slat Panel Only,"",lm,0.0091,FENCING,"","",true,false,2025-11-04 01:40:10 UTC
AGQ,Quote - Artificial Grass,"",Sqm,1.0,LANDSCAPING,"","",true,false,2025-11-04 01:40:10 UTC
ATMAT9039111SIL111CW,8W LED DOWNLIGHT WITH DIMMABLE INTEGRAL DRIVER - 90O BEAM - SILVER,"",each,,,"","",true,true,
LIG300200N12,LIG 300 X 200 N12,"",Each,1.4727,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
Z200,Z bar 200 260 200,"",Each,0.8091,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
Z565,Z Bar 500 600 500,"",Each,1.9727,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
SPESD,Seperate Circuit Photoelectric Smoke Detectors,"",Each,,,"","",true,true,
COUP12G,Coupler Joiner Nut M12 Gal,"",Each,0.6182,Finlaysons Timber & Hardware Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
CAGE6M,"6m Steel Cage, 3m plus Piers","",Each,69.9091,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
PINEBOX150,Pine Rough Boxing Case 150 X 25mm,"",lm,2.3727,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
EDB,Extra Drawer Bank,"",Each,120.0,Aspect Joinery Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
ESUSCO,Undermount Sink / Tap Cut-Outs in Stone Tops,"",Each,250.0,Aspect Joinery Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
E27C,Extra fee 2740 ceillings,"",Each,,,"","",true,true,
PFC2POSTS,"PFC @ 5.4m with two normal posts, painted with cold gal & delivered","",Each,1050.0,Harvey's Mechanical & Welding Services Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
PRC2WIND,"PFC @ 5.4m with two normal posts, 2 wind beams, painted with cold gal & delivered","",Each,1700.0,Harvey's Mechanical & Welding Services Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
